vehicle_id,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
BMW_X6 M_2023_Benzine_Automatic_SUV_4400.0,BMW,X6 M,2023,Benzine,Automatic,SUV,4400.0,2026-01-16 22:56:15
Chevrolet_Aveo_2020_Benzine_Automatic_Sedan_1500.0,Chevrolet,Aveo,2020,Benzine,Automatic,Sedan,1500.0,2026-01-16 22:56:50
Chevrolet_Optra_2022_Benzine_Automatic_Sedan_1500.0,Chevrolet,Optra,2022,Benzine,Automatic,Sedan,1500.0,2026-01-16 22:57:08
Nissan_Juke_2026_Benzine_Automatic_SUV_nan,Nissan,Juke,2026,Benzine,Automatic,SUV,,2026-01-16 22:57:22
BYD_Sealion 7_2025_Electric_Automatic_Sedan_nan,BYD,Sealion 7,2025,Electric,Automatic,Sedan,,2026-01-16 22:57:35
Seat_Ibiza_1994_Benzine_Manual_Hatchback_1300.0,Seat,Ibiza,1994,Benzine,Manual,Hatchback,1300.0,2026-01-16 22:58:01
Seat_Ibiza_1993_Benzine_Manual_Hatchback_1200.0,Seat,Ibiza,1993,Benzine,Manual,Hatchback,1200.0,2026-01-16 22:58:13
Peugeot_2008_2024_Benzine_Automatic_SUV_1400.0,Peugeot,2008,2024,Benzine,Automatic,SUV,1400.0,2026-01-16 22:58:47
Renault_Logan_2015_Benzine_Manual_Sedan_1600.0,Renault,Logan,2015,Benzine,Manual,Sedan,1600.0,2026-01-16 22:59:04
Honda_Civic_2020_Benzine_Automatic_Sedan_1600.0,Honda,Civic,2020,Benzine,Automatic,Sedan,1600.0,2026-01-16 22:59:33
Speranza_A516_2008_Benzine_Manual_Sedan_1600.0,Speranza,A516,2008,Benzine,Manual,Sedan,1600.0,2026-01-16 22:59:47
Mercedes-Benz_C180_2019_Benzine_Automatic_Sedan_1550.0,Mercedes-Benz,C180,2019,Benzine,Automatic,Sedan,1550.0,2026-01-16 23:00:18
Volkswagen_Passat_2015_Benzine_Automatic_Sedan_nan,Volkswagen,Passat,2015,Benzine,Automatic,Sedan,,2026-01-16 23:00:36
Changan_CS55_2025_Benzine_Automatic_SUV_1500.0,Changan,CS55,2025,Benzine,Automatic,SUV,1500.0,2026-01-16 23:01:15
Proton_Gen-2_2007_Benzine_Automatic_Hatchback_1600.0,Proton,Gen-2,2007,Benzine,Automatic,Hatchback,1600.0,2026-01-16 23:01:27
Peugeot_406_2002_Benzine_Automatic_Sedan_2000.0,Peugeot,406,2002,Benzine,Automatic,Sedan,2000.0,2026-01-16 23:01:38
Daihatsu_Sirion_2009_Benzine_Automatic_Hatchback_nan,Daihatsu,Sirion,2009,Benzine,Automatic,Hatchback,,2026-01-16 23:01:54
Skoda_Felecia_1998_Natural Gas_Manual_Hatchback_1300.0,Skoda,Felecia,1998,Natural Gas,Manual,Hatchback,1300.0,2026-01-16 23:02:09
Chevrolet_Suburban_2016_Benzine_Automatic_SUV_nan,Chevrolet,Suburban,2016,Benzine,Automatic,SUV,,2026-01-16 23:02:23
Volkswagen_Passat_2022_Benzine_Automatic_Sedan_1400.0,Volkswagen,Passat,2022,Benzine,Automatic,Sedan,1400.0,2026-01-16 23:02:46
Jeep_Grand Cherokee_2012_Benzine_Automatic_SUV_nan,Jeep,Grand Cherokee,2012,Benzine,Automatic,SUV,,2026-01-16 23:03:04
BMW_320_2023_Benzine_Automatic_Sedan_1600.0,BMW,320,2023,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:03:25
Audi_Q8_2021_Benzine_Automatic_SUV_nan,Audi,Q8,2021,Benzine,Automatic,SUV,,2026-01-16 23:03:37
MINI_Countryman_2024_Benzine_Automatic_Hatchback_nan,MINI,Countryman,2024,Benzine,Automatic,Hatchback,,2026-01-16 23:03:54
Isuzu_D-Max_2026_Diesel_Manual_Pickup_2500.0,Isuzu,D-Max,2026,Diesel,Manual,Pickup,2500.0,2026-01-16 23:04:06
Mercedes-Benz_C180_2019_Benzine_Automatic_Sports / Coupe_1600.0,Mercedes-Benz,C180,2019,Benzine,Automatic,Sports / Coupe,1600.0,2026-01-16 23:04:29
BMW_X6 M_2016_Benzine_Automatic_SUV_4400.0,BMW,X6 M,2016,Benzine,Automatic,SUV,4400.0,2026-01-16 23:05:03
Jetour_T1_2026_Benzine_Automatic_SUV_nan,Jetour,T1,2026,Benzine,Automatic,SUV,,2026-01-16 23:05:15
Hyundai_Matrix_2009_Benzine_Automatic_Hatchback_1600.0,Hyundai,Matrix,2009,Benzine,Automatic,Hatchback,1600.0,2026-01-16 23:05:28
Skoda_Octavia_2026_Benzine_Automatic_SUV_nan,Skoda,Octavia,2026,Benzine,Automatic,SUV,,2026-01-16 23:05:42
Hyundai_Avante_2024_Benzine_Automatic_Sedan_nan,Hyundai,Avante,2024,Benzine,Automatic,Sedan,,2026-01-16 23:05:53
Mercedes-Benz_C180_2013_Benzine_Automatic_Sedan_1599.0,Mercedes-Benz,C180,2013,Benzine,Automatic,Sedan,1599.0,2026-01-16 23:06:35
Chevrolet_N300_2017_Benzine_Manual_Van / Bus_1300.0,Chevrolet,N300,2017,Benzine,Manual,Van / Bus,1300.0,2026-01-16 23:06:48
Fiat_Regata_1978_Benzine_Manual_Sedan_1500.0,Fiat,Regata,1978,Benzine,Manual,Sedan,1500.0,2026-01-16 23:07:19
MG_MG 6_2020_Benzine_Automatic_Sedan_1500.0,MG,MG 6,2020,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:08:21
Fiat_Tipo_2019_Benzine_Automatic_Sedan_1600.0,Fiat,Tipo,2019,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:08:54
Nissan_Sentra_2018_Benzine_Automatic_Sedan_1600.0,Nissan,Sentra,2018,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:09:12
Peugeot_5008_2026_Benzine_Automatic_SUV_1600.0,Peugeot,5008,2026,Benzine,Automatic,SUV,1600.0,2026-01-16 23:09:24
Mercedes-Benz_E350_2014_Benzine_Automatic_Sedan_3500.0,Mercedes-Benz,E350,2014,Benzine,Automatic,Sedan,3500.0,2026-01-16 23:09:33
Toyota_Yaris_2015_Benzine_Automatic_Sedan_1500.0,Toyota,Yaris,2015,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:09:46
Seat_Leon_2026_Benzine_Automatic_Hatchback_1400.0,Seat,Leon,2026,Benzine,Automatic,Hatchback,1400.0,2026-01-16 23:09:59
Hyundai_Tucson_2025_Benzine_Automatic_SUV_1600.0,Hyundai,Tucson,2025,Benzine,Automatic,SUV,1600.0,2026-01-16 23:10:15
Nissan_Qashqai_2022_Benzine_Automatic_SUV_nan,Nissan,Qashqai,2022,Benzine,Automatic,SUV,,2026-01-16 23:10:59
Kia_Sportage Hybrid_2024_Benzine_Automatic_SUV_1600.0,Kia,Sportage Hybrid,2024,Benzine,Automatic,SUV,1600.0,2026-01-16 23:11:16
Kia_Pride_1996_Benzine_Manual_Hatchback_1100.0,Kia,Pride,1996,Benzine,Manual,Hatchback,1100.0,2026-01-16 23:11:29
Honda_City_2013_Benzine_Automatic_Sedan_1600.0,Honda,City,2013,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:11:43
Speranza_Tiggo_2010_Benzine_Manual_SUV_1600.0,Speranza,Tiggo,2010,Benzine,Manual,SUV,1600.0,2026-01-16 23:11:56
Nissan_Sunny_2011_Benzine_Automatic_Sedan_1600.0,Nissan,Sunny,2011,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:12:14
Skoda_Octavia_2007_Benzine_Manual_Sedan_1600.0,Skoda,Octavia,2007,Benzine,Manual,Sedan,1600.0,2026-01-16 23:12:27
Suzuki_Pick up_2013_Benzine_Manual_Van / Bus_nan,Suzuki,Pick up,2013,Benzine,Manual,Van / Bus,,2026-01-16 23:12:38
Fiat_Tipo_2021_Benzine_Automatic_Sedan_1600.0,Fiat,Tipo,2021,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:13:02
Honda_Civic_1996_Benzine_Automatic_Sedan_1600.0,Honda,Civic,1996,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:13:29
Nissan_Sunny_2026_Benzine_Automatic_Sedan_1500.0,Nissan,Sunny,2026,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:13:46
Ford_Focus_2007_Benzine_Automatic_Sedan_1600.0,Ford,Focus,2007,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:14:01
BMW_320_2018_Benzine_Automatic_Sedan_2000.0,BMW,320,2018,Benzine,Automatic,Sedan,2000.0,2026-01-16 23:14:24
Suzuki_Van_1998_Benzine_Manual_Van / Bus_nan,Suzuki,Van,1998,Benzine,Manual,Van / Bus,,2026-01-16 23:14:43
Speranza_A516_2009_Benzine_Manual_Sedan_1600.0,Speranza,A516,2009,Benzine,Manual,Sedan,1600.0,2026-01-16 23:15:04
MG_MG 1_2025_Benzine_Automatic_SUV_1500.0,MG,MG 1,2025,Benzine,Automatic,SUV,1500.0,2026-01-16 23:15:46
Citroen_C5 Aircross_2026_Benzine_Automatic_SUV_1600.0,Citroen,C5 Aircross,2026,Benzine,Automatic,SUV,1600.0,2026-01-16 23:15:58
Opel_Astra_2009_Benzine_Automatic_Sedan_1600.0,Opel,Astra,2009,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:16:13
Opel_Vectra_1997_Benzine_Manual_Sedan_1600.0,Opel,Vectra,1997,Benzine,Manual,Sedan,1600.0,2026-01-16 23:16:25
Mercedes-Benz_C200_2008_Benzine_Automatic_Sedan_1800.0,Mercedes-Benz,C200,2008,Benzine,Automatic,Sedan,1800.0,2026-01-16 23:16:43
BYD_Song L_2024_Electric_Automatic_SUV_4400.0,BYD,Song L,2024,Electric,Automatic,SUV,4400.0,2026-01-16 23:18:31
Chevrolet_Optra_2019_Benzine_Automatic_Sedan_1500.0,Chevrolet,Optra,2019,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:18:51
Volkswagen_Tiguan_2024_Benzine_Automatic_Hatchback_1400.0,Volkswagen,Tiguan,2024,Benzine,Automatic,Hatchback,1400.0,2026-01-16 23:19:12
Daewoo_Matiz_2001_Benzine_Manual_Hatchback_800.0,Daewoo,Matiz,2001,Benzine,Manual,Hatchback,800.0,2026-01-16 23:19:24
Mazda_323_1982_Benzine_Manual_Sedan_1500.0,Mazda,323,1982,Benzine,Manual,Sedan,1500.0,2026-01-16 23:19:35
Audi_Q3_2024_Benzine_Automatic_Hatchback_2000.0,Audi,Q3,2024,Benzine,Automatic,Hatchback,2000.0,2026-01-16 23:20:04
Volkswagen_Beetle_2005_Benzine_Automatic_Convertible_2000.0,Volkswagen,Beetle,2005,Benzine,Automatic,Convertible,2000.0,2026-01-16 23:20:17
Fiat_128_1989_Benzine_Manual_Sedan_1300.0,Fiat,128,1989,Benzine,Manual,Sedan,1300.0,2026-01-16 23:20:37
Fiat_Tipo_2022_Benzine_Automatic_Sedan_1600.0,Fiat,Tipo,2022,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:20:50
MINI_Cooper_2024_Benzine_Automatic_Sports / Coupe_1500.0,MINI,Cooper,2024,Benzine,Automatic,Sports / Coupe,1500.0,2026-01-16 23:21:11
Mercedes-Benz_Viano_2026_Benzine_Automatic_Van / Bus_2000.0,Mercedes-Benz,Viano,2026,Benzine,Automatic,Van / Bus,2000.0,2026-01-16 23:21:35
Skoda_Felecia_2000_Benzine_Manual_Hatchback_nan,Skoda,Felecia,2000,Benzine,Manual,Hatchback,,2026-01-16 23:21:47
Kia_Rio_2013_Benzine_Automatic_Sedan_1400.0,Kia,Rio,2013,Benzine,Automatic,Sedan,1400.0,2026-01-16 23:21:59
Nissan_Sentra_2020_Benzine_Automatic_Sedan_1600.0,Nissan,Sentra,2020,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:22:09
Mercedes-Benz_C300_2020_Benzine_Automatic_Sports / Coupe_2000.0,Mercedes-Benz,C300,2020,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-16 23:22:30
BYD_F3_2018_Benzine_Manual_Sedan_1497.0,BYD,F3,2018,Benzine,Manual,Sedan,1497.0,2026-01-16 23:22:46
Chevrolet_Lanos_2011_Benzine_Manual_Sedan_1600.0,Chevrolet,Lanos,2011,Benzine,Manual,Sedan,1600.0,2026-01-16 23:22:57
Honda_Civic_2009_Benzine_Automatic_Sedan_1600.0,Honda,Civic,2009,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:23:08
Mercedes-Benz_C Class_2025_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,C Class,2025,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:23:24
Chery_Tiggo 7 pro max_2026_Benzine_Automatic_SUV_1600.0,Chery,Tiggo 7 pro max,2026,Benzine,Automatic,SUV,1600.0,2026-01-16 23:23:35
Nissan_Qashqai_2018_Benzine_Automatic_SUV_1200.0,Nissan,Qashqai,2018,Benzine,Automatic,SUV,1200.0,2026-01-16 23:24:09
Volvo_940_1991_Benzine_Automatic_Sedan_2000.0,Volvo,940,1991,Benzine,Automatic,Sedan,2000.0,2026-01-16 23:24:23
Skoda_Fantasia_2010_Benzine_Automatic_Sedan_2000.0,Skoda,Fantasia,2010,Benzine,Automatic,Sedan,2000.0,2026-01-16 23:24:41
Hyundai_Accent_2019_Benzine_Automatic_Sedan_1600.0,Hyundai,Accent,2019,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:24:53
Chevrolet_Lanos_2018_Benzine_Manual_Sedan_1500.0,Chevrolet,Lanos,2018,Benzine,Manual,Sedan,1500.0,2026-01-16 23:25:22
Speranza_A113_2015_Benzine_Manual_Hatchback_1300.0,Speranza,A113,2015,Benzine,Manual,Hatchback,1300.0,2026-01-16 23:25:42
Volkswagen_Polo_2005_Benzine_Manual_Hatchback_1400.0,Volkswagen,Polo,2005,Benzine,Manual,Hatchback,1400.0,2026-01-16 23:26:21
Geely_Coolray_2025_Benzine_Automatic_SUV_nan,Geely,Coolray,2025,Benzine,Automatic,SUV,,2026-01-16 23:27:32
Hyundai_Atos_2009_Benzine_Manual_Hatchback_1100.0,Hyundai,Atos,2009,Benzine,Manual,Hatchback,1100.0,2026-01-16 23:28:12
Daewoo_Nubira_2007_Benzine_Automatic_Sedan_1600.0,Daewoo,Nubira,2007,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:28:34
Hyundai_IX35_2015_Benzine_Automatic_Hatchback_1600.0,Hyundai,IX35,2015,Benzine,Automatic,Hatchback,1600.0,2026-01-16 23:29:48
Kia_Pride_1997_Diesel_Manual_Sedan_nan,Kia,Pride,1997,Diesel,Manual,Sedan,,2026-01-16 23:30:04
Mitsubishi_Lancer_1992_Benzine_Manual_Sedan_1600.0,Mitsubishi,Lancer,1992,Benzine,Manual,Sedan,1600.0,2026-01-16 23:31:00
Nissan_Sunny_2008_Benzine_Automatic_Sedan_1600.0,Nissan,Sunny,2008,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:31:14
Kia_Sportage_2024_Benzine_Automatic_SUV_1500.0,Kia,Sportage,2024,Benzine,Automatic,SUV,1500.0,2026-01-16 23:31:24
Toyota_Yaris_2008_Benzine_Manual_Sedan_1300.0,Toyota,Yaris,2008,Benzine,Manual,Sedan,1300.0,2026-01-16 23:31:35
Nissan_Qashqai_2018_Benzine_Automatic_SUV_1200.0,Nissan,Qashqai,2018,Benzine,Automatic,SUV,1200.0,2026-01-16 23:31:46
Soueast_S05_2026_Benzine_Automatic_SUV_1500.0,Soueast,S05,2026,Benzine,Automatic,SUV,1500.0,2026-01-16 23:32:11
Toyota_Corolla_2026_Benzine_Automatic_Sedan_1600.0,Toyota,Corolla,2026,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:32:25
Hyundai_Verna_2004_Benzine_Manual_Sedan_1600.0,Hyundai,Verna,2004,Benzine,Manual,Sedan,1600.0,2026-01-16 23:32:36
Proton_Saga_2010_Benzine_Automatic_Sedan_1600.0,Proton,Saga,2010,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:33:20
Audi_Q3_2021_Benzine_Automatic_SUV_1400.0,Audi,Q3,2021,Benzine,Automatic,SUV,1400.0,2026-01-16 23:33:39
Hyundai_Santamo_2001_Benzine_Automatic_Estate_1600.0,Hyundai,Santamo,2001,Benzine,Automatic,Estate,1600.0,2026-01-16 23:33:55
Opel_Corsa_2005_Benzine_Manual_Sedan_1600.0,Opel,Corsa,2005,Benzine,Manual,Sedan,1600.0,2026-01-16 23:34:09
Chery_Tiggo 4_2026_Benzine_Automatic_SUV_1500.0,Chery,Tiggo 4,2026,Benzine,Automatic,SUV,1500.0,2026-01-16 23:34:21
Mitsubishi_Mirage_2025_Benzine_Automatic_Hatchback_1200.0,Mitsubishi,Mirage,2025,Benzine,Automatic,Hatchback,1200.0,2026-01-16 23:34:36
Mitsubishi_Mirage_1999_Benzine_Automatic_Sedan_1800.0,Mitsubishi,Mirage,1999,Benzine,Automatic,Sedan,1800.0,2026-01-16 23:34:47
Citroen_Jumper_2003_Diesel_Manual_Van / Bus_2800.0,Citroen,Jumper,2003,Diesel,Manual,Van / Bus,2800.0,2026-01-16 23:34:59
Mercedes-Benz_EQE 500_2024_Electric_Automatic_SUV_100.0,Mercedes-Benz,EQE 500,2024,Electric,Automatic,SUV,100.0,2026-01-16 23:35:12
Daihatsu_Charade_2003_Benzine_Automatic_Hatchback_1000.0,Daihatsu,Charade,2003,Benzine,Automatic,Hatchback,1000.0,2026-01-16 23:35:44
Hyundai_Elantra_2024_Benzine_Automatic_Sedan_1600.0,Hyundai,Elantra,2024,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:36:07
Mercedes-Benz_E200_2025_Benzine_Automatic_Sedan_2000.0,Mercedes-Benz,E200,2025,Benzine,Automatic,Sedan,2000.0,2026-01-16 23:36:52
Senova_X25_2017_Benzine_Automatic_SUV_1600.0,Senova,X25,2017,Benzine,Automatic,SUV,1600.0,2026-01-16 23:37:20
Seat_Ateca_2025_Benzine_Automatic_SUV_nan,Seat,Ateca,2025,Benzine,Automatic,SUV,,2026-01-16 23:37:41
Chevrolet_Aveo_2010_Benzine_Manual_Sedan_1500.0,Chevrolet,Aveo,2010,Benzine,Manual,Sedan,1500.0,2026-01-16 23:37:59
Chevrolet_Aveo_2014_Benzine_Manual_Sedan_nan,Chevrolet,Aveo,2014,Benzine,Manual,Sedan,,2026-01-16 23:38:25
Lada_2110_2007_Benzine_Manual_Sedan_1600.0,Lada,2110,2007,Benzine,Manual,Sedan,1600.0,2026-01-16 23:38:55
BMW_318_2019_Benzine_Automatic_Sedan_1500.0,BMW,318,2019,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:39:45
MG_MG 5_2022_Benzine_Automatic_Sedan_1500.0,MG,MG 5,2022,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:40:24
Soueast_S05_2026_Benzine_Automatic_Hatchback_1500.0,Soueast,S05,2026,Benzine,Automatic,Hatchback,1500.0,2026-01-16 23:40:51
Mercedes-Benz_A200_2021_Benzine_Automatic_Sedan_1300.0,Mercedes-Benz,A200,2021,Benzine,Automatic,Sedan,1300.0,2026-01-16 23:41:12
Jeep_Grand Cherokee_2019_Benzine_Automatic_SUV_5700.0,Jeep,Grand Cherokee,2019,Benzine,Automatic,SUV,5700.0,2026-01-16 23:41:56
Honda_Civic_2009_Benzine_Automatic_Sedan_1800.0,Honda,Civic,2009,Benzine,Automatic,Sedan,1800.0,2026-01-16 23:42:16
Renault_Megane_2021_Benzine_Automatic_Sedan_1600.0,Renault,Megane,2021,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:42:38
Daewoo_Matiz_1999_Benzine_Manual_Hatchback_800.0,Daewoo,Matiz,1999,Benzine,Manual,Hatchback,800.0,2026-01-16 23:42:51
Haima_S5_2018_Benzine_Automatic_SUV_1500.0,Haima,S5,2018,Benzine,Automatic,SUV,1500.0,2026-01-16 23:43:36
Nissan_Juke_2021_Benzine_Automatic_Hatchback_1000.0,Nissan,Juke,2021,Benzine,Automatic,Hatchback,1000.0,2026-01-16 23:43:51
Audi_Q7_2025_Benzine_Automatic_SUV_2000.0,Audi,Q7,2025,Benzine,Automatic,SUV,2000.0,2026-01-16 23:44:35
Seat_Toledo_2014_Benzine_Automatic_Sedan_1600.0,Seat,Toledo,2014,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:44:50
Mitsubishi_Lancer_2016_Benzine_Automatic_Sedan_1600.0,Mitsubishi,Lancer,2016,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:45:34
Toyota_Echo_2003_Benzine_Manual_Hatchback_1300.0,Toyota,Echo,2003,Benzine,Manual,Hatchback,1300.0,2026-01-16 23:46:05
Mercedes-Benz_A180_2021_Benzine_Automatic_Sedan_1400.0,Mercedes-Benz,A180,2021,Benzine,Automatic,Sedan,1400.0,2026-01-16 23:46:21
Land Rover_Range Rover Vogue_2020_Benzine_Automatic_SUV_5000.0,Land Rover,Range Rover Vogue,2020,Benzine,Automatic,SUV,5000.0,2026-01-16 23:46:52
Daihatsu_Sirion_2000_Benzine_Manual_Hatchback_nan,Daihatsu,Sirion,2000,Benzine,Manual,Hatchback,,2026-01-16 23:47:19
Lincoln_MKX_2008_Benzine_Automatic_SUV_4000.0,Lincoln,MKX,2008,Benzine,Automatic,SUV,4000.0,2026-01-16 23:48:11
Chery_Tiggo 7_2026_Benzine_Automatic_SUV_1500.0,Chery,Tiggo 7,2026,Benzine,Automatic,SUV,1500.0,2026-01-16 23:48:23
Chevrolet_Aveo_2008_Benzine_Manual_Sedan_1500.0,Chevrolet,Aveo,2008,Benzine,Manual,Sedan,1500.0,2026-01-16 23:48:46
Volkswagen_Passat_2021_Benzine_Automatic_Sedan_1400.0,Volkswagen,Passat,2021,Benzine,Automatic,Sedan,1400.0,2026-01-16 23:49:04
Speranza_A516_2010_Benzine_Automatic_Sedan_nan,Speranza,A516,2010,Benzine,Automatic,Sedan,,2026-01-16 23:50:07
Skoda_Karoq_2021_Benzine_Automatic_SUV_1400.0,Skoda,Karoq,2021,Benzine,Automatic,SUV,1400.0,2026-01-16 23:50:27
Jeep_Cherokee_2009_Benzine_Automatic_SUV_3700.0,Jeep,Cherokee,2009,Benzine,Automatic,SUV,3700.0,2026-01-16 23:50:43
Daewoo_Nubira_1997_Benzine_Automatic_Sedan_1500.0,Daewoo,Nubira,1997,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:50:59
Geely_Coolray_2022_Benzine_Automatic_SUV_1600.0,Geely,Coolray,2022,Benzine,Automatic,SUV,1600.0,2026-01-16 23:51:17
Renault_Logan_2012_Benzine_Manual_Sedan_100.0,Renault,Logan,2012,Benzine,Manual,Sedan,100.0,2026-01-16 23:51:35
Kia_Sportage_2024_Benzine_Automatic_SUV_1600.0,Kia,Sportage,2024,Benzine,Automatic,SUV,1600.0,2026-01-16 23:51:46
Chery_Tiggo 4 Pro_2026_Diesel_Automatic_SUV_1500.0,Chery,Tiggo 4 Pro,2026,Diesel,Automatic,SUV,1500.0,2026-01-16 23:52:27
Hyundai_Accent_2006_Benzine_Manual_Sedan_1300.0,Hyundai,Accent,2006,Benzine,Manual,Sedan,1300.0,2026-01-16 23:52:53
Hyundai_Accent_2026_Benzine_Automatic_Sedan_1500.0,Hyundai,Accent,2026,Benzine,Automatic,Sedan,1500.0,2026-01-16 23:53:19
Great Wall_Peri_2008_Benzine_Manual_Hatchback_1400.0,Great Wall,Peri,2008,Benzine,Manual,Hatchback,1400.0,2026-01-16 23:54:04
BYD_F3_2010_Benzine_Manual_Sedan_1600.0,BYD,F3,2010,Benzine,Manual,Sedan,1600.0,2026-01-16 23:54:35
Kia_Soul_2019_Benzine_Automatic_Hatchback_nan,Kia,Soul,2019,Benzine,Automatic,Hatchback,,2026-01-16 23:54:52
ROX_01_2025_Electric_Automatic_SUV_4000.0,ROX,01,2025,Electric,Automatic,SUV,4000.0,2026-01-16 23:55:17
Honda_Civic_2017_Benzine_Automatic_Sedan_1600.0,Honda,Civic,2017,Benzine,Automatic,Sedan,1600.0,2026-01-16 23:55:36
Daewoo_Nubira_2003_Benzine_Automatic_Sedan_nan,Daewoo,Nubira,2003,Benzine,Automatic,Sedan,,2026-01-16 23:56:37
BMW_X3_2008_Benzine_Automatic_SUV_3000.0,BMW,X3,2008,Benzine,Automatic,SUV,3000.0,2026-01-16 23:57:16
Honda_Accord_2009_Benzine_Automatic_Sedan_2400.0,Honda,Accord,2009,Benzine,Automatic,Sedan,2400.0,2026-01-16 23:57:30
Opel_Crossland_2019_Benzine_Automatic_Hatchback_1200.0,Opel,Crossland,2019,Benzine,Automatic,Hatchback,1200.0,2026-01-16 23:57:48
Mercedes-Benz_CLE 300_2024_Benzine_Automatic_Sports / Coupe_2000.0,Mercedes-Benz,CLE 300,2024,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-16 23:58:45
Mazda_323_1982_Benzine_Manual_Sedan_1300.0,Mazda,323,1982,Benzine,Manual,Sedan,1300.0,2026-01-16 23:58:58
Volkswagen_Golf_1999_Benzine_Automatic_Hatchback_1400.0,Volkswagen,Golf,1999,Benzine,Automatic,Hatchback,1400.0,2026-01-16 23:59:09
Renault_Sandero Stepway_2015_Benzine_Manual_SUV_1600.0,Renault,Sandero Stepway,2015,Benzine,Manual,SUV,1600.0,2026-01-16 23:59:53
Volkswagen_Jetta_2012_Benzine_Automatic_Sedan_1400.0,Volkswagen,Jetta,2012,Benzine,Automatic,Sedan,1400.0,2026-01-17 00:00:14
Mitsubishi_Pajero_2022_Benzine_Automatic_SUV_3800.0,Mitsubishi,Pajero,2022,Benzine,Automatic,SUV,3800.0,2026-01-17 00:00:33
Mitsubishi_Lancer_1991_Benzine_Manual_Sedan_1500.0,Mitsubishi,Lancer,1991,Benzine,Manual,Sedan,1500.0,2026-01-17 00:01:07
Saipa_Pride_2009_Benzine_Manual_Sedan_1300.0,Saipa,Pride,2009,Benzine,Manual,Sedan,1300.0,2026-01-17 00:01:23
Mercedes-Benz_GLA 200_2019_Benzine_Automatic_Hatchback_1600.0,Mercedes-Benz,GLA 200,2019,Benzine,Automatic,Hatchback,1600.0,2026-01-17 00:03:11
Fiat_Polonez_1989_Benzine_Manual_Hatchback_1500.0,Fiat,Polonez,1989,Benzine,Manual,Hatchback,1500.0,2026-01-17 00:03:24
Avatr_12_2025_Benzine_Automatic_Sedan_nan,Avatr,12,2025,Benzine,Automatic,Sedan,,2026-01-17 00:04:02
BMW_I5_2025_Electric_Automatic_SUV_nan,BMW,I5,2025,Electric,Automatic,SUV,,2026-01-17 00:04:15
Volkswagen_Beetle_1974_Benzine_Manual_Sports / Coupe_1300.0,Volkswagen,Beetle,1974,Benzine,Manual,Sports / Coupe,1300.0,2026-01-17 00:04:28
Chevrolet_Optra_2009_Benzine_Automatic_Sedan_1600.0,Chevrolet,Optra,2009,Benzine,Automatic,Sedan,1600.0,2026-01-17 00:04:41
Mercedes-Benz_C300_2020_Benzine_Automatic_Sedan_200.0,Mercedes-Benz,C300,2020,Benzine,Automatic,Sedan,200.0,2026-01-17 00:05:00
Suzuki_Van_2015_Benzine_Manual_Van / Bus_1000.0,Suzuki,Van,2015,Benzine,Manual,Van / Bus,1000.0,2026-01-17 00:05:24
Seat_Tarraco_2021_Benzine_Automatic_SUV_nan,Seat,Tarraco,2021,Benzine,Automatic,SUV,,2026-01-17 00:05:43
Peugeot_3008_2015_Benzine_Automatic_SUV_nan,Peugeot,3008,2015,Benzine,Automatic,SUV,,2026-01-17 00:06:02
Subaru_XV_2016_Benzine_Automatic_SUV_1600.0,Subaru,XV,2016,Benzine,Automatic,SUV,1600.0,2026-01-17 00:06:36
Cupra_Leon_2024_Benzine_Automatic_SUV_nan,Cupra,Leon,2024,Benzine,Automatic,SUV,,2026-01-17 00:06:54
